id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P00037782,113,2025-02-26,Hari Biasa,4,8233,0.4935,Expired Discount,0.0351,3,7
P00043004,113,2025-02-26,Hari Biasa,4,4375,0.3773,Expired Discount,0.1131,8,6
P00040717,113,2025-02-26,Hari Biasa,4,25100,0.0,Tanpa Diskon,0.2069,34,331
P00046682,113,2025-02-26,Hari Biasa,4,12100,0.0,Tanpa Diskon,0.1591,32,333
P00034976,113,2025-02-26,Hari Biasa,4,23100,0.0,Tanpa Diskon,0.2101,115,250
P00039159,113,2025-02-26,Hari Biasa,4,2800,0.0,Tanpa Diskon,0.1679,31,334
P00044322,113,2025-02-26,Hari Biasa,4,15900,0.0,Tanpa Diskon,0.1623,79,286
P00041847,113,2025-02-26,Hari Biasa,4,9100,0.0,Tanpa Diskon,0.1875,99,996
P00045133,113,2025-02-26,Hari Biasa,4,21262,0.4319,Expired Discount,0.0158,7,7
P00035985,113,2025-02-26,Hari Biasa,4,13100,0.0,Tanpa Diskon,0.1598,169,196
P00043021,113,2025-02-26,Hari Biasa,4,7400,0.0,Tanpa Diskon,0.2251,67,-37
P00042663,113,2025-02-26,Hari Biasa,4,9700,0.0,Tanpa Diskon,0.2093,53,312
P00035116,113,2025-02-26,Hari Biasa,4,18300,0.0,Tanpa Diskon,0.2146,58,307
P00043635,113,2025-02-26,Hari Biasa,4,19319,0.4807,Expired Discount,0.0101,7,7
P00034963,113,2025-02-26,Hari Biasa,4,18800,0.0,Tanpa Diskon,0.2115,102,78
P00038035,113,2025-02-26,Hari Biasa,4,23100,0.0,Tanpa Diskon,0.1549,174,191
P00045074,113,2025-02-26,Hari Biasa,4,56400,0.0,Tanpa Diskon,0.1443,24,706
P00039505,113,2025-02-26,Hari Biasa,4,20754,0.4693,Expired Discount,0.0098,2,12
P00043474,113,2025-02-26,Hari Biasa,4,11400,0.0,Tanpa Diskon,0.2054,126,239
P00039480,113,2025-02-26,Hari Biasa,4,20300,0.0,Tanpa Diskon,0.2258,32,333
P00034868,113,2025-02-26,Hari Biasa,4,10400,0.0,Tanpa Diskon,0.1963,65,300
P00033776,113,2025-02-26,Hari Biasa,4,29700,0.0,Tanpa Diskon,0.1827,106,259
P00038231,113,2025-02-26,Hari Biasa,4,5800,0.0,Tanpa Diskon,0.1759,158,-68
P00035901,113,2025-02-26,Hari Biasa,4,24800,0.0,Tanpa Diskon,0.1769,137,228
P00034202,113,2025-02-26,Hari Biasa,4,11825,0.3589,Expired Discount,0.0114,6,8
P00045022,113,2025-02-26,Hari Biasa,4,46302,0.3871,Expired Discount,0.0024,4,3
P00036551,113,2025-02-26,Hari Biasa,4,8300,0.0,Tanpa Diskon,0.1653,116,249
P00042501,113,2025-02-26,Hari Biasa,4,24500,0.0,Tanpa Diskon,0.2033,101,264
P00034278,113,2025-02-26,Hari Biasa,4,21500,0.0,Tanpa Diskon,0.1861,118,247
P00036329,113,2025-02-26,Hari Biasa,4,10200,0.0,Tanpa Diskon,0.2229,164,201
P00040179,113,2025-02-26,Hari Biasa,4,4000,0.0,Tanpa Diskon,0.188,89,276
P00040563,113,2025-02-26,Hari Biasa,4,26200,0.0,Tanpa Diskon,0.1507,54,311
P00044166,113,2025-02-26,Hari Biasa,4,41197,0.4923,Expired Discount,0.0073,3,2
P00046312,113,2025-02-26,Hari Biasa,4,6000,0.0,Tanpa Diskon,0.2158,68,297
P00044428,113,2025-02-26,Hari Biasa,4,18100,0.0,Tanpa Diskon,0.2095,29,16
P00037898,113,2025-02-26,Hari Biasa,4,17500,0.0,Tanpa Diskon,0.1722,140,225
P00033730,113,2025-02-26,Hari Biasa,4,27700,0.0,Tanpa Diskon,0.2065,55,1040
P00036423,113,2025-02-26,Hari Biasa,4,10600,0.0,Tanpa Diskon,0.1593,127,53
P00042688,113,2025-02-26,Hari Biasa,4,9500,0.0,Tanpa Diskon,0.1354,23,1072
P00037570,113,2025-02-26,Hari Biasa,4,10400,0.0,Tanpa Diskon,0.1434,88,1007
P00034119,113,2025-02-26,Hari Biasa,4,25400,0.0,Tanpa Diskon,0.1549,111,619
P00037836,113,2025-02-26,Hari Biasa,4,19400,0.0,Tanpa Diskon,0.2183,99,266
P00036021,113,2025-02-26,Hari Biasa,4,25900,0.0,Tanpa Diskon,0.2222,60,30
P00043402,113,2025-02-26,Hari Biasa,4,20700,0.0,Tanpa Diskon,0.2187,159,206
P00046139,113,2025-02-26,Hari Biasa,4,10895,0.3222,Expired Discount,0.0259,7,7
P00035062,113,2025-02-26,Hari Biasa,4,30500,0.0,Tanpa Diskon,0.1979,72,293
P00046166,113,2025-02-26,Hari Biasa,4,25700,0.0,Tanpa Diskon,0.1946,33,332
P00037763,113,2025-02-26,Hari Biasa,4,22000,0.0,Tanpa Diskon,0.1787,149,946
P00046588,113,2025-02-26,Hari Biasa,4,3800,0.0,Tanpa Diskon,0.1432,90,275
P00037587,113,2025-02-26,Hari Biasa,4,87846,0.4704,Expired Discount,0.0025,1,4
P00042674,113,2025-02-26,Hari Biasa,4,15000,0.0,Tanpa Diskon,0.1899,125,240
P00046453,113,2025-02-26,Hari Biasa,4,3700,0.0,Tanpa Diskon,0.1614,127,238
P00044251,113,2025-02-26,Hari Biasa,4,3000,0.0,Tanpa Diskon,0.185,172,193
P00042240,113,2025-02-26,Hari Biasa,4,2600,0.0,Tanpa Diskon,0.1381,83,282
P00043114,113,2025-02-26,Hari Biasa,4,22132,0.3012,Expired Discount,0.0048,2,12
P00046144,113,2025-02-26,Hari Biasa,4,21600,0.0,Tanpa Diskon,0.1481,88,1007
P00046336,113,2025-02-26,Hari Biasa,4,15200,0.0,Tanpa Diskon,0.1554,166,199
P00039792,113,2025-02-26,Hari Biasa,4,6800,0.0,Tanpa Diskon,0.2224,133,47
P00034174,113,2025-02-26,Hari Biasa,4,5800,0.0,Tanpa Diskon,0.2262,80,285
P00041179,113,2025-02-26,Hari Biasa,4,9000,0.0,Tanpa Diskon,0.2104,140,-50
P00046517,113,2025-02-26,Hari Biasa,4,20300,0.0,Tanpa Diskon,0.1509,179,186
P00034327,113,2025-02-26,Hari Biasa,4,22634,0.3222,Expired Discount,0.0084,10,4
P00046313,113,2025-02-26,Hari Biasa,4,3700,0.0,Tanpa Diskon,0.1986,131,234
P00037987,113,2025-02-26,Hari Biasa,4,7200,0.0,Tanpa Diskon,0.2161,106,259
P00035373,113,2025-02-26,Hari Biasa,4,16750,0.412,Expired Discount,0.0115,9,5
P00041385,113,2025-02-26,Hari Biasa,4,26500,0.0,Tanpa Diskon,0.1855,107,258
P00042822,113,2025-02-26,Hari Biasa,4,25900,0.0,Tanpa Diskon,0.1883,15,350
P00040873,113,2025-02-26,Hari Biasa,4,17700,0.0,Tanpa Diskon,0.1806,127,-97
P00038553,113,2025-02-26,Hari Biasa,4,40443,0.419,Expired Discount,0.0071,2,5
P00045066,113,2025-02-26,Hari Biasa,4,7400,0.0,Tanpa Diskon,0.1543,174,921
P00034059,113,2025-02-26,Hari Biasa,4,23657,0.3621,Expired Discount,0.0209,5,9
P00036722,113,2025-02-26,Hari Biasa,4,19000,0.0,Tanpa Diskon,0.1432,165,200
P00035026,113,2025-02-26,Hari Biasa,4,6200,0.0,Tanpa Diskon,0.2224,166,199
P00037931,113,2025-02-26,Hari Biasa,4,78900,0.0,Tanpa Diskon,0.2115,100,630
P00045377,113,2025-02-26,Hari Biasa,4,9100,0.0,Tanpa Diskon,0.1905,23,342
P00036549,113,2025-02-26,Hari Biasa,4,24600,0.0,Tanpa Diskon,0.2205,34,331
P00041020,113,2025-02-26,Hari Biasa,4,17500,0.0,Tanpa Diskon,0.1408,140,590
P00035591,113,2025-02-26,Hari Biasa,4,19500,0.0,Tanpa Diskon,0.2262,46,319
P00043792,113,2025-02-26,Hari Biasa,4,34966,0.3656,Expired Discount,0.0085,3,2
P00046337,113,2025-02-26,Hari Biasa,4,23800,0.0,Tanpa Diskon,0.1316,63,302
P00035915,113,2025-02-26,Hari Biasa,4,10505,0.4469,Expired Discount,0.0322,8,6
P00036920,113,2025-02-26,Hari Biasa,4,13200,0.0,Tanpa Diskon,0.1431,108,257
P00043628,113,2025-02-26,Hari Biasa,4,3165,0.3355,Expired Discount,0.11,6,8
P00036024,113,2025-02-26,Hari Biasa,4,31800,0.0,Tanpa Diskon,0.2269,33,332
P00044437,113,2025-02-26,Hari Biasa,4,90738,0.3597,Expired Discount,0.0042,2,3
P00041665,113,2025-02-26,Hari Biasa,4,26200,0.0,Tanpa Diskon,0.2018,163,567
P00034882,113,2025-02-26,Hari Biasa,4,22100,0.0,Tanpa Diskon,0.1538,132,963
P00044070,113,2025-02-26,Hari Biasa,4,5049,0.372,Expired Discount,0.0339,8,6
P00037618,113,2025-02-26,Hari Biasa,4,21300,0.0,Tanpa Diskon,0.2029,100,630
P00038050,113,2025-02-26,Hari Biasa,4,19300,0.0,Tanpa Diskon,0.1843,129,236
P00036527,113,2025-02-26,Hari Biasa,4,17800,0.0,Tanpa Diskon,0.1558,116,979
P00034874,113,2025-02-26,Hari Biasa,4,8800,0.0,Tanpa Diskon,0.1783,95,270
P00047503,113,2025-02-26,Hari Biasa,5,9000,0.0,Tanpa Diskon,0.1648,84,1011
P00050445,113,2025-02-26,Hari Biasa,5,28700,0.0,Tanpa Diskon,0.1842,47,318
P00047696,113,2025-02-26,Hari Biasa,5,6500,0.0,Tanpa Diskon,0.1811,68,297
P00051465,113,2025-02-26,Hari Biasa,5,19800,0.0,Tanpa Diskon,0.171,83,647
P00048854,113,2025-02-26,Hari Biasa,5,20700,0.0,Tanpa Diskon,0.1745,129,236
P00048779,113,2025-02-26,Hari Biasa,5,21000,0.0,Tanpa Diskon,0.155,68,297
P00050079,113,2025-02-26,Hari Biasa,5,12800,0.0,Tanpa Diskon,0.1993,108,622
P00049749,113,2025-02-26,Hari Biasa,5,5000,0.0,Tanpa Diskon,0.1996,102,263
P00051963,113,2025-02-26,Hari Biasa,5,12705,0.3824,Expired Discount,0.0099,4,10
P00050102,113,2025-02-26,Hari Biasa,5,21900,0.0,Tanpa Diskon,0.18,162,203
P00050950,113,2025-02-26,Hari Biasa,5,2500,0.0,Tanpa Diskon,0.1908,176,189
P00052676,113,2025-02-26,Hari Biasa,5,26200,0.0,Tanpa Diskon,0.1982,85,280
P00047631,113,2025-02-26,Hari Biasa,5,15516,0.4946,Expired Discount,0.0295,1,13
P00047003,113,2025-02-26,Hari Biasa,5,30200,0.0,Tanpa Diskon,0.1808,118,247
P00048457,113,2025-02-26,Hari Biasa,5,11500,0.0,Tanpa Diskon,0.153,19,346
P00047279,113,2025-02-26,Hari Biasa,5,7800,0.0,Tanpa Diskon,0.1845,41,-11
P00047514,113,2025-02-26,Hari Biasa,5,23562,0.4855,Expired Discount,0.0072,5,9
P00047516,113,2025-02-26,Hari Biasa,5,22600,0.0,Tanpa Diskon,0.1934,99,996
P00051539,113,2025-02-26,Hari Biasa,5,13600,0.0,Tanpa Diskon,0.2176,172,193
P00047890,113,2025-02-26,Hari Biasa,5,25600,0.0,Tanpa Diskon,0.2102,16,29
P00047788,113,2025-02-26,Hari Biasa,5,14511,0.3897,Expired Discount,0.0074,2,8
P00047057,113,2025-02-26,Hari Biasa,5,17200,0.0,Tanpa Diskon,0.1609,14,31
P00049552,113,2025-02-26,Hari Biasa,5,27600,0.0,Tanpa Diskon,0.1914,134,231
P00050927,113,2025-02-26,Hari Biasa,5,13800,0.0,Tanpa Diskon,0.2099,93,272
P00048825,113,2025-02-26,Hari Biasa,5,29100,0.0,Tanpa Diskon,0.168,55,310
P00048350,113,2025-02-26,Hari Biasa,5,2600,0.0,Tanpa Diskon,0.2062,37,328
P00052003,113,2025-02-26,Hari Biasa,5,24200,0.0,Tanpa Diskon,0.1331,131,234
P00047894,113,2025-02-26,Hari Biasa,5,11200,0.0,Tanpa Diskon,0.1668,174,556
P00048969,113,2025-02-26,Hari Biasa,5,10000,0.0,Tanpa Diskon,0.2265,133,232
P00049913,113,2025-02-26,Hari Biasa,5,3700,0.0,Tanpa Diskon,0.2135,139,226
P00053256,113,2025-02-26,Hari Biasa,5,16500,0.0,Tanpa Diskon,0.2282,151,579
P00051710,113,2025-02-26,Hari Biasa,5,3500,0.0,Tanpa Diskon,0.2197,128,52
P00048115,113,2025-02-26,Hari Biasa,5,23064,0.4748,Expired Discount,0.0114,7,7
P00052352,113,2025-02-26,Hari Biasa,5,6100,0.0,Tanpa Diskon,0.2128,106,259
P00053153,113,2025-02-26,Hari Biasa,5,11300,0.0,Tanpa Diskon,0.1593,32,333
P00053898,113,2025-02-26,Hari Biasa,5,2800,0.0,Tanpa Diskon,0.1789,141,39
P00050685,113,2025-02-26,Hari Biasa,5,11900,0.0,Tanpa Diskon,0.1382,98,632
P00047126,113,2025-02-26,Hari Biasa,5,29400,0.0,Tanpa Diskon,0.2055,136,229
P00049689,113,2025-02-26,Hari Biasa,5,28700,0.0,Tanpa Diskon,0.192,160,205
P00047130,113,2025-02-26,Hari Biasa,5,4500,0.0,Tanpa Diskon,0.1871,167,198
P00049638,113,2025-02-26,Hari Biasa,5,4900,0.0,Tanpa Diskon,0.1622,172,923
P00047534,113,2025-02-26,Hari Biasa,5,26100,0.0,Tanpa Diskon,0.1871,144,221
P00047928,113,2025-02-26,Hari Biasa,5,25700,0.0,Tanpa Diskon,0.2289,21,344
P00046870,113,2025-02-26,Hari Biasa,5,28200,0.0,Tanpa Diskon,0.136,123,242
P00052541,113,2025-02-26,Hari Biasa,5,12700,0.0,Tanpa Diskon,0.1467,25,705
P00050688,113,2025-02-26,Hari Biasa,5,17700,0.0,Tanpa Diskon,0.1929,123,242
P00047591,113,2025-02-26,Hari Biasa,5,13300,0.0,Tanpa Diskon,0.1946,93,637
P00053985,113,2025-02-26,Hari Biasa,5,9800,0.0,Tanpa Diskon,0.2069,168,197
P00054124,113,2025-02-26,Hari Biasa,5,19200,0.0,Tanpa Diskon,0.2091,90,275
P00049821,113,2025-02-26,Hari Biasa,5,26000,0.0,Tanpa Diskon,0.1503,60,305
P00050957,113,2025-02-26,Hari Biasa,5,26100,0.0,Tanpa Diskon,0.1589,75,290
P00053435,113,2025-02-26,Hari Biasa,5,9100,0.0,Tanpa Diskon,0.2023,75,290
P00053555,113,2025-02-26,Hari Biasa,5,15500,0.0,Tanpa Diskon,0.1581,71,294
P00052239,113,2025-02-26,Hari Biasa,5,37688,0.4381,Expired Discount,0.0052,3,2
P00051637,113,2025-02-26,Hari Biasa,5,31200,0.0,Tanpa Diskon,0.2248,31,149
P00050915,113,2025-02-26,Hari Biasa,5,5300,0.0,Tanpa Diskon,0.1845,74,291
P00051749,113,2025-02-26,Hari Biasa,5,25500,0.0,Tanpa Diskon,0.1364,85,280
P00046836,113,2025-02-26,Hari Biasa,5,4100,0.0,Tanpa Diskon,0.152,80,285
P00047786,113,2025-02-26,Hari Biasa,5,26800,0.0,Tanpa Diskon,0.136,80,285
P00051875,113,2025-02-26,Hari Biasa,5,18500,0.0,Tanpa Diskon,0.1771,76,1019
P00053901,113,2025-02-26,Hari Biasa,5,25200,0.0,Tanpa Diskon,0.1702,26,339
P00050653,113,2025-02-26,Hari Biasa,5,28400,0.0,Tanpa Diskon,0.1983,15,350
P00052882,113,2025-02-26,Hari Biasa,5,3900,0.0,Tanpa Diskon,0.2154,121,244
P00049373,113,2025-02-26,Hari Biasa,5,14000,0.0,Tanpa Diskon,0.1873,142,953
P00050016,113,2025-02-26,Hari Biasa,5,20700,0.0,Tanpa Diskon,0.2205,173,557
P00050961,113,2025-02-26,Hari Biasa,5,3100,0.0,Tanpa Diskon,0.1516,51,314
P00050313,113,2025-02-26,Hari Biasa,5,16032,0.3462,Expired Discount,0.0253,5,9
P00050265,113,2025-02-26,Hari Biasa,5,16000,0.0,Tanpa Diskon,0.2284,35,330
P00050427,113,2025-02-26,Hari Biasa,5,10500,0.0,Tanpa Diskon,0.2179,106,624
P00048067,113,2025-02-26,Hari Biasa,5,4900,0.0,Tanpa Diskon,0.1986,45,-15
P00048640,113,2025-02-26,Hari Biasa,5,22100,0.0,Tanpa Diskon,0.2101,136,229
P00047612,113,2025-02-26,Hari Biasa,5,20300,0.0,Tanpa Diskon,0.1361,127,238
P00052767,113,2025-02-26,Hari Biasa,5,8800,0.0,Tanpa Diskon,0.1927,150,215
P00054140,113,2025-02-26,Hari Biasa,5,55352,0.3302,Expired Discount,0.0073,4,3
P00052371,113,2025-02-26,Hari Biasa,5,29700,0.0,Tanpa Diskon,0.1773,25,340
P00051196,113,2025-02-26,Hari Biasa,5,30300,0.0,Tanpa Diskon,0.2217,55,310
P00047895,113,2025-02-26,Hari Biasa,5,21500,0.0,Tanpa Diskon,0.1412,138,227
P00054093,113,2025-02-26,Hari Biasa,5,11800,0.0,Tanpa Diskon,0.1367,84,281
P00047875,113,2025-02-26,Hari Biasa,5,53004,0.474,Expired Discount,0.0028,3,2
P00053269,113,2025-02-26,Hari Biasa,5,24100,0.0,Tanpa Diskon,0.1355,83,647
P00050984,113,2025-02-26,Hari Biasa,5,8400,0.0,Tanpa Diskon,0.219,32,333
P00053396,113,2025-02-26,Hari Biasa,5,28400,0.0,Tanpa Diskon,0.1303,91,89
P00047252,113,2025-02-26,Hari Biasa,5,59900,0.0,Tanpa Diskon,0.1461,141,589
P00053656,113,2025-02-26,Hari Biasa,5,8683,0.4328,Expired Discount,0.0532,7,3
P00049786,113,2025-02-26,Hari Biasa,5,19000,0.0,Tanpa Diskon,0.1555,99,266
P00053460,113,2025-02-26,Hari Biasa,5,19700,0.0,Tanpa Diskon,0.1967,97,268
P00049625,113,2025-02-26,Hari Biasa,5,6400,0.0,Tanpa Diskon,0.1772,72,658
P00051306,113,2025-02-26,Hari Biasa,5,23519,0.4783,Expired Discount,0.0179,5,9
P00048095,113,2025-02-26,Hari Biasa,5,7100,0.0,Tanpa Diskon,0.1892,94,271
P00049424,113,2025-02-26,Hari Biasa,5,3700,0.0,Tanpa Diskon,0.1368,64,116
P00050776,113,2025-02-26,Hari Biasa,5,18500,0.0,Tanpa Diskon,0.14,96,634
P00053570,113,2025-02-26,Hari Biasa,5,12200,0.0,Tanpa Diskon,0.2205,18,1077
P00052221,113,2025-02-26,Hari Biasa,5,10600,0.0,Tanpa Diskon,0.1858,153,27
P00053480,113,2025-02-26,Hari Biasa,5,25500,0.0,Tanpa Diskon,0.1377,49,316
P00047135,113,2025-02-26,Hari Biasa,5,17800,0.0,Tanpa Diskon,0.2247,140,225
P00061076,113,2025-02-26,Hari Biasa,6,30600,0.0,Tanpa Diskon,0.2218,59,306
P00058602,113,2025-02-26,Hari Biasa,6,17800,0.0,Tanpa Diskon,0.163,92,273
P00063386,113,2025-02-26,Hari Biasa,6,15900,0.0,Tanpa Diskon,0.1781,116,249
P00059682,113,2025-02-26,Hari Biasa,6,12800,0.0,Tanpa Diskon,0.1572,64,301
P00058937,113,2025-02-26,Hari Biasa,6,20300,0.0,Tanpa Diskon,0.2001,164,201
P00064474,113,2025-02-26,Hari Biasa,6,23300,0.0,Tanpa Diskon,0.1858,81,284
P00064001,113,2025-02-26,Hari Biasa,6,13332,0.4467,Expired Discount,0.0131,7,7
P00055895,113,2025-02-26,Hari Biasa,6,21200,0.0,Tanpa Diskon,0.1823,11,34
P00061255,113,2025-02-26,Hari Biasa,6,10800,0.0,Tanpa Diskon,0.2198,156,209
P00062040,113,2025-02-26,Hari Biasa,6,22100,0.0,Tanpa Diskon,0.1483,147,948
P00056263,113,2025-02-26,Hari Biasa,6,22800,0.0,Tanpa Diskon,0.1833,137,228
P00064032,113,2025-02-26,Hari Biasa,6,27300,0.0,Tanpa Diskon,0.1758,167,198
P00063757,113,2025-02-26,Hari Biasa,6,12400,0.0,Tanpa Diskon,0.2306,62,303
P00056212,113,2025-02-26,Hari Biasa,6,18200,0.0,Tanpa Diskon,0.1926,70,295
P00066564,113,2025-02-26,Hari Biasa,6,3100,0.0,Tanpa Diskon,0.2113,111,254
P00055990,113,2025-02-26,Hari Biasa,6,14851,0.3806,Expired Discount,0.0157,1,13
P00057238,113,2025-02-26,Hari Biasa,6,19500,0.0,Tanpa Diskon,0.1559,115,250
P00059461,113,2025-02-26,Hari Biasa,6,2900,0.0,Tanpa Diskon,0.1655,89,91
P00063746,113,2025-02-26,Hari Biasa,6,92714,0.4697,Expired Discount,0.0029,1,4
P00065009,113,2025-02-26,Hari Biasa,6,29500,0.0,Tanpa Diskon,0.2053,47,318
P00064327,113,2025-02-26,Hari Biasa,6,47400,0.0,Tanpa Diskon,0.1415,130,600
P00060790,113,2025-02-26,Hari Biasa,6,23900,0.0,Tanpa Diskon,0.1783,147,-117
P00059353,113,2025-02-26,Hari Biasa,6,16710,0.3545,Expired Discount,0.0198,5,5
P00061414,113,2025-02-26,Hari Biasa,6,31200,0.0,Tanpa Diskon,0.2101,52,678
P00055520,113,2025-02-26,Hari Biasa,6,15300,0.0,Tanpa Diskon,0.1925,91,274
P00063586,113,2025-02-26,Hari Biasa,6,16700,0.0,Tanpa Diskon,0.1378,139,226
P00061400,113,2025-02-26,Hari Biasa,6,28300,0.0,Tanpa Diskon,0.2114,89,276
P00054892,113,2025-02-26,Hari Biasa,6,5000,0.0,Tanpa Diskon,0.1804,95,635
P00058277,113,2025-02-26,Hari Biasa,6,20900,0.0,Tanpa Diskon,0.1589,39,-9
P00066828,113,2025-02-26,Hari Biasa,6,20400,0.0,Tanpa Diskon,0.2084,155,210
P00067891,113,2025-02-26,Hari Biasa,6,28100,0.0,Tanpa Diskon,0.1307,58,307
P00054621,113,2025-02-26,Hari Biasa,6,28700,0.0,Tanpa Diskon,0.1969,177,553
P00057454,113,2025-02-26,Hari Biasa,6,16600,0.0,Tanpa Diskon,0.1728,169,196
P00064595,113,2025-02-26,Hari Biasa,6,19200,0.0,Tanpa Diskon,0.2103,26,19
P00059403,113,2025-02-26,Hari Biasa,6,21500,0.0,Tanpa Diskon,0.1514,146,219
P00077125,113,2025-02-26,Hari Biasa,7,16563,0.4387,Expired Discount,0.0227,9,5
P00086539,113,2025-02-26,Hari Biasa,7,29100,0.0,Tanpa Diskon,0.1517,30,1065
P00079652,113,2025-02-26,Hari Biasa,7,23685,0.1562,Discount Perkenalan,0.0118,98,267
P00071457,113,2025-02-26,Hari Biasa,7,17903,0.3336,Expired Discount,0.0255,10,4
P00086420,113,2025-02-26,Hari Biasa,7,8301,0.316,Expired Discount,0.0504,6,8
P00081942,113,2025-02-26,Hari Biasa,7,24500,0.0,Tanpa Diskon,0.2274,18,347
P00082309,113,2025-02-26,Hari Biasa,7,12800,0.0,Tanpa Diskon,0.1819,33,332
P00070323,113,2025-02-26,Hari Biasa,7,37558,0.3165,Expired Discount,0.0094,2,3
P00078744,113,2025-02-26,Hari Biasa,7,10600,0.0,Tanpa Diskon,0.134,124,241
P00085951,113,2025-02-26,Hari Biasa,7,31300,0.0,Tanpa Diskon,0.2226,146,584
P00078892,113,2025-02-26,Hari Biasa,7,18555,0.2446,Discount Perkenalan,0.0096,173,192
P00086958,113,2025-02-26,Hari Biasa,7,13900,0.0,Tanpa Diskon,0.1364,124,241
P00074510,113,2025-02-26,Hari Biasa,7,7400,0.0,Tanpa Diskon,0.1565,72,293
P00081976,113,2025-02-26,Hari Biasa,7,12000,0.0,Tanpa Diskon,0.2085,149,216
P00077462,113,2025-02-26,Hari Biasa,7,7800,0.0,Tanpa Diskon,0.1558,174,921
P00072756,113,2025-02-26,Hari Biasa,7,14300,0.0,Tanpa Diskon,0.2043,53,1042
P00084239,113,2025-02-26,Hari Biasa,7,28900,0.0,Tanpa Diskon,0.227,85,280
P00072300,113,2025-02-26,Hari Biasa,7,10100,0.0,Tanpa Diskon,0.2002,31,59
P00072850,113,2025-02-26,Hari Biasa,7,28600,0.0,Tanpa Diskon,0.1471,118,247
P00071927,113,2025-02-26,Hari Biasa,7,12100,0.0,Tanpa Diskon,0.1857,79,286
P00076834,113,2025-02-26,Hari Biasa,7,21200,0.0,Tanpa Diskon,0.2043,166,564
P00075155,113,2025-02-26,Hari Biasa,7,13800,0.1212,Discount Perkenalan,0.0786,116,64
P00086500,113,2025-02-26,Hari Biasa,7,8932,0.4567,Expired Discount,0.0465,6,4
P00079844,113,2025-02-26,Hari Biasa,7,8700,0.0,Tanpa Diskon,0.1299,164,566
P00076545,113,2025-02-26,Hari Biasa,7,8375,0.352,Expired Discount,0.0238,10,4
P00070667,113,2025-02-26,Hari Biasa,7,18077,0.3376,Expired Discount,0.0154,1,13
P00083781,113,2025-02-26,Hari Biasa,7,25100,0.0,Tanpa Diskon,0.2038,38,327
P00080462,113,2025-02-26,Hari Biasa,7,2778,0.2472,Discount Perkenalan,0.1332,127,238
P00070734,113,2025-02-26,Hari Biasa,7,19400,0.0,Tanpa Diskon,0.1642,101,264
P00085839,113,2025-02-26,Hari Biasa,7,8200,0.0,Tanpa Diskon,0.2251,30,60
P00087058,113,2025-02-26,Hari Biasa,7,10000,0.0,Tanpa Diskon,0.1707,22,343
P00079278,113,2025-02-26,Hari Biasa,7,30600,0.0,Tanpa Diskon,0.2111,113,252
P00073263,113,2025-02-26,Hari Biasa,7,17100,0.0,Tanpa Diskon,0.1974,115,155
P00076887,113,2025-02-26,Hari Biasa,7,11670,0.1741,Discount Perkenalan,0.015,44,321
P00069926,113,2025-02-26,Hari Biasa,7,17500,0.0,Tanpa Diskon,0.1777,153,212
P00083628,113,2025-02-26,Hari Biasa,7,9000,0.0,Tanpa Diskon,0.1546,154,211
P00072021,113,2025-02-26,Hari Biasa,7,16800,0.0,Tanpa Diskon,0.1404,73,292
P00071299,113,2025-02-26,Hari Biasa,7,56789,0.3845,Expired Discount,0.0038,2,5
P00079571,113,2025-02-26,Hari Biasa,7,3900,0.0,Tanpa Diskon,0.2062,160,570
P00082787,113,2025-02-26,Hari Biasa,7,18800,0.0,Tanpa Diskon,0.1576,77,1018
P00071674,113,2025-02-26,Hari Biasa,7,17900,0.0,Tanpa Diskon,0.2049,62,303
P00076828,113,2025-02-26,Hari Biasa,7,12701,0.1666,Discount Perkenalan,0.0172,128,602
P00085149,113,2025-02-26,Hari Biasa,7,28100,0.0,Tanpa Diskon,0.2178,100,265
P00000064,113,2025-02-27,Hari Biasa,1,40171,0.4978,Expired Discount,0.0097,1,6
P00005599,113,2025-02-27,Hari Biasa,1,5600,0.0,Tanpa Diskon,0.2007,30,1065
P00004418,113,2025-02-27,Hari Biasa,1,13292,0.394,Expired Discount,0.0168,173,7
P00002245,113,2025-02-27,Hari Biasa,1,11200,0.0,Tanpa Diskon,0.19,133,232
P00006676,113,2025-02-27,Hari Biasa,1,26800,0.0,Tanpa Diskon,0.1471,116,614
P00005129,113,2025-02-27,Hari Biasa,1,22900,0.0,Tanpa Diskon,0.2135,130,600
P00006707,113,2025-02-27,Hari Biasa,1,11344,0.3954,Expired Discount,0.0263,8,6
P00002396,113,2025-02-27,Hari Biasa,1,7800,0.0,Tanpa Diskon,0.14,178,187
P00006140,113,2025-02-27,Hari Biasa,1,28600,0.0,Tanpa Diskon,0.2029,168,927
P00001711,113,2025-02-27,Hari Biasa,1,21700,0.0,Tanpa Diskon,0.1721,173,557
P00000696,113,2025-02-27,Hari Biasa,1,16700,0.0,Tanpa Diskon,0.2138,50,680
P00006325,113,2025-02-27,Hari Biasa,1,17100,0.0,Tanpa Diskon,0.2236,98,997
P00006680,113,2025-02-27,Hari Biasa,1,20400,0.0,Tanpa Diskon,0.1798,103,262
P00004860,113,2025-02-27,Hari Biasa,1,18200,0.0,Tanpa Diskon,0.1664,46,-16
P00001596,113,2025-02-27,Hari Biasa,1,24500,0.0,Tanpa Diskon,0.2051,78,287
